,steering,throttle,model_steering,model_throttle
1020,-0.38299999999999995,0.46893,-0.35233757,0.45149204
1021,0.010569999999999968,0.47153,0.04505906,0.4972554
1022,-0.04410999999999998,0.46633,-0.0013354114,0.48764715
1023,-0.4034,0.46893,-0.4604998,0.33663663
1024,-0.2498,0.46633,-0.31521323,0.49188435
1025,-0.22157,0.47024,-0.123689204,0.49172112
1026,-0.0988,0.47544,-0.17618373,0.4760702
1027,-0.52749,0.47024,-0.48823366,0.47429755
1028,-0.35306,0.47415,-0.46172136,0.11843303
1029,-0.31747000000000003,0.47803,-0.42154354,0.5044119
1030,-0.25759,0.29320999999999997,-0.27515575,0.46455297
1031,-0.11615,0.47153,-0.09087018,0.47272232
1032,-0.26193,0.47024,-0.16399929,0.44444135
1033,-0.43765,-0.0,-0.4783252,0.36393452
1034,-0.44806999999999997,0.47024,-0.48100495,0.48323005
1035,-0.10268,0.47024,-0.111535124,0.4675991
1036,-0.13393,0.47935,-0.16227129,0.4950315
1037,-0.37866,0.47544,-0.37295625,0.4752705
1038,0.00014999999999998348,0.43508,-0.06393931,0.46439272
1039,-0.22416999999999998,0.47284,-0.21401227,0.46401164
1040,-0.49363999999999997,0.47153,-0.49497962,0.43291923
1041,-0.0,0.47024,0.010868006,0.4414997
1042,-0.48582,0.30882,-0.49824506,0.39717314
1043,-0.31139,0.47024,-0.3327263,0.45899218
1044,-0.28625,0.47024,-0.36798626,0.48480552
1045,-0.015490000000000004,0.47024,0.031000122,0.44652483
1046,-0.14954,0.47024,-0.27599454,0.41771808
1047,-0.14434999999999998,0.46893,-0.21499197,0.45110303
1048,-0.0,0.47024,0.009079121,0.45846736
1049,-0.3036,0.46893,-0.37618375,0.40281025
1050,-0.13524000000000005,0.47024,-0.09850915,0.3932053
1051,-0.13695,0.47024,-0.06133318,0.16192862
1052,-0.20856,0.46893,-0.24496211,0.42920056
1053,-0.08187,-0.0,-0.1111633,0.15620211
1054,-0.07708,0.47544,-0.026368074,0.44680306
1055,-0.30317,0.47024,-0.40709457,0.49840993
1056,-0.40468000000000004,0.4364,-0.4080873,0.48873743
1057,-0.28362,0.47153,-0.2746124,0.47025043
1058,-0.30577,0.47153,-0.3422756,0.4616505
1059,-0.41901000000000005,0.47675,-0.4747959,0.42085874
1060,-0.13652999999999998,0.47675,-0.08050537,0.44987038
1061,-0.26019000000000003,0.46893,-0.27429914,0.5075278
1062,-0.35046,0.47024,-0.29120082,0.4855644
1063,-0.41118999999999994,0.47024,-0.4760525,0.43397033
1064,-0.15084999999999998,0.47544,-0.12599573,0.47044277
1065,-0.21464,0.47803,-0.21652566,0.45914567
1066,-0.12003,-0.0,-0.09467638,0.40387094
1067,-0.25368,0.46893,-0.26312694,0.4755903
1068,-0.1734,0.47153,-0.2131297,0.44339722
1069,-0.06755,0.46893,0.0069145984,0.39871222
1070,-0.15388,0.46893,-0.11667314,0.45447564
1071,0.007939999999999947,0.47153,-0.0075710793,0.49809134
1072,-0.37909,0.46765,-0.4105407,0.45551422
1073,-0.16038,0.47675,-0.18846652,0.46702048
1074,-0.31227,0.47024,-0.28725266,0.47537073
1075,-0.15996,0.4338,-0.08149778,0.4166378
1076,-0.13784000000000002,0.47024,-0.103945635,0.40450153
1077,-0.34264,0.47024,-0.35827523,0.46822983
1078,-0.0966,0.47415,-0.12242579,0.4440288
1079,-0.25933,0.47284,-0.25055325,0.45108393
1080,-0.18339,0.47024,-0.09534856,0.47739208
1081,-0.21464,0.2125,-0.21631846,0.4185926
1082,-0.17603,0.46893,-0.228139,0.45641243
1083,0.024869999999999948,-0.0,0.011693507,0.47760162
1084,-0.29578000000000004,0.47024,-0.34150684,0.45481673
1085,-0.22289,0.47153,-0.14354514,0.45921472
1086,-0.15259,0.47153,-0.08436886,0.4612995
1087,-0.20596,0.47153,-0.17145497,0.4780682
1088,-0.23938,0.47024,-0.24401933,0.44299218
1089,-0.15084999999999998,0.47024,-0.12858076,0.40716815
1090,-0.31011,0.46893,-0.48273355,0.16279237
1091,-0.39427,0.47153,-0.35898247,0.46362242
1092,-0.09009,0.39735,-0.09196754,0.45298737
1093,-0.31096,0.38561999999999996,-0.41781586,0.47194278
1094,-0.30836,0.46893,-0.39006624,0.46815035
1095,-0.19555,0.47415,-0.25526285,0.33507022
1096,-0.28625,0.47415,-0.35192284,0.47044343
1097,-0.4828,0.47024,-0.5078026,0.44701517
1098,-0.13652999999999998,0.45723,-0.017816212,0.46267104
1099,-0.14694000000000002,0.47153,-0.007357163,0.46794516
1100,-0.21638000000000002,0.47024,-0.29835823,0.4926287
1101,-0.48582,-0.0,-0.51030993,0.16673389
1102,-0.19555,0.47024,-0.25100213,0.46469992
1103,-0.11441,0.47024,-0.18545754,0.464261
1104,-0.13524000000000005,0.47024,-0.07923822,0.47757065
1105,-0.27192,0.47153,-0.30639133,0.4660896
1106,-0.34655,0.47024,-0.28842732,0.45859995
1107,-0.50143,0.46765,-0.45042813,0.31682897
1108,-0.14346,0.47024,-0.105068736,0.45717168
1109,-0.0914,0.47024,-0.0872818,0.4517818
1110,-0.35391,0.47284,-0.4368741,0.4881723
1111,-0.06538,0.46893,-0.118068345,0.4050393
1112,-0.07708,0.47284,-0.123277776,0.46434468
1113,-0.2498,0.47024,-0.22503111,0.4715213
1114,-0.38819000000000004,0.46893,-0.32005793,0.36204624
1115,-0.13045,0.46893,-0.12041146,0.4155018
1116,-0.08446999999999999,0.46374,-0.0019971107,0.1747228
1117,-0.30879,0.47675,-0.29303437,0.47255734
1118,-0.20074,0.46765,-0.21752149,0.46853492
1119,-0.49233000000000005,0.47153,-0.5188855,0.49454105
1120,-0.13435999999999998,0.47153,-0.12864804,0.46360987
1121,-0.47541000000000005,0.46765,-0.47710517,0.4751033
1122,-0.36305,0.47024,-0.3336361,0.44680238
1123,-0.40076999999999996,0.47024,-0.49028638,0.4890374
1124,-0.06623000000000001,0.47284,-0.031623818,0.45458117
1125,-0.44419,0.47024,-0.46679562,0.38175222
1126,-0.11484000000000001,0.47153,-0.06689054,0.45087028
1127,-0.13652999999999998,0.47153,-0.050757755,0.48813772
1128,-0.28796,0.47024,-0.2832576,0.44708169
1129,-0.26711999999999997,0.46893,-0.26315424,0.45279855
1130,-0.52749,0.47024,-0.50544065,0.43534523
1131,-0.15996,0.47024,-0.12532337,0.5087625
1132,0.02617999999999998,0.47024,-0.073267005,0.5055847
1133,-0.15608,0.46633,-0.08604116,0.47642764
1134,-0.28667,0.47024,-0.30702043,0.4739297
1135,-0.1873,0.47024,-0.17474088,0.44874606
1136,-0.09488999999999996,0.47803,-0.0150858825,0.4444947
1137,0.02749000000000001,0.47024,-0.025271112,0.33110854
1138,-0.29795,-0.0,-0.35253984,0.21287604
1139,-0.43377,-0.0,-0.50144935,0.41932595
1140,0.023580000000000045,0.47024,-0.0024797902,0.4961037
1141,-0.057130000000000014,0.47024,-0.102465376,0.42454493
1142,-0.26711999999999997,0.46893,-0.27940786,0.44516176
1143,-0.14218,0.45201,-0.05083401,0.46961546
1144,-0.18773,0.47153,-0.1160618,0.46649808
1145,-0.20596,0.47675,-0.2087526,0.48077044
1146,-0.27103,0.47153,-0.24863619,0.45799935
1147,-0.33311,0.47024,-0.42977247,0.49189484
1148,-0.24369000000000002,0.47153,-0.2699274,0.45417574
1149,-0.003759999999999985,0.47153,-0.04476683,0.4876613
1150,-0.03628999999999999,-0.0,0.020879464,0.18874705
1151,-0.27061,0.47284,-0.36029115,0.48858735
1152,-0.15736,0.47024,-0.106944114,0.4091186
1153,-0.2589,0.46765,-0.28788787,0.47814065
1154,-0.34004,0.47024,-0.3627408,0.487578
1155,-0.39601,0.47024,-0.4800442,0.43501306
1156,-0.37258,0.47935,-0.4138808,0.46036968
1157,-0.2498,0.47544,-0.22166626,0.45741284
1158,-0.42986,0.47024,-0.39861533,0.44657594
1159,-0.13567,0.47153,-0.018906571,0.4731365
1160,-0.19295,0.47024,-0.17386815,0.5070257
1161,-0.39949,0.47675,-0.4583934,0.49453688
1162,-0.07013999999999998,0.45201,-0.054105733,0.49996203
1163,-0.20554,0.47415,-0.32724866,0.477311
1164,-0.48973,0.47024,-0.5186514,0.13371027
1165,-0.47931999999999997,0.46893,-0.44436014,0.4707187
1166,-0.10182000000000001,0.47284,-0.05964522,0.46695063
1167,-0.02978999999999998,0.47544,-0.016289037,0.33429295
1168,-0.023280000000000026,0.46893,0.028792784,0.16358387
1169,-0.07665,0.47153,-0.05289239,0.4728222
1170,-0.27452,0.47024,-0.3241993,0.4830262
1171,-0.31661,0.47024,-0.4113887,0.4632996
1172,-0.33482,0.48066000000000003,-0.45610425,0.44550508
1173,-0.26324000000000003,0.47024,-0.27843568,0.46919692
1174,-0.34221,0.47153,-0.42070997,0.43590626
1175,-0.27974,0.47415,-0.29594854,0.47289476
1176,-0.26932,0.47544,-0.35033643,0.49704826
1177,-0.12785,0.46765,-0.10792327,0.467648
1178,-0.16387000000000002,0.47415,-0.10765694,0.40945512
1179,-0.037609999999999984,0.46893,-0.010641732,0.46022838
1180,-0.29578000000000004,0.47024,-0.40467104,0.44572973
1181,-0.20163,0.47024,-0.18824968,0.47132286
1182,-0.43896,-0.0,-0.45597517,0.37749812
1183,-0.35781999999999997,0.47284,-0.42816505,0.4766249
1184,-0.05105,0.47153,0.008505285,0.45526496
1185,-0.27235,0.47153,-0.24140674,0.45477796
1186,-0.52358,0.47024,-0.43480754,0.46023718
1187,-0.27061,0.47024,-0.32807556,0.4468232
1188,-0.12091000000000003,0.46765,-0.1628454,0.472434
1189,-0.06363999999999997,0.46893,-0.051224977,0.49526358
1190,-0.29706,0.47415,-0.21013965,0.42115694
1191,-0.1964,0.45072,-0.22172175,0.46105832
1192,-0.29013,0.46893,-0.3434352,0.43945038
1193,-0.44678,0.23984,-0.4986794,0.32308814
1194,-0.11181000000000002,0.46893,-0.12607059,0.4614879
1195,-0.07839,0.46765,-0.053759236,0.46017167
1196,-0.14303,0.46765,-0.14135142,0.47763997
1197,-0.36998000000000003,-0.0,-0.2700189,0.42511383
1198,0.006659999999999999,0.47024,-0.011930551,0.5029129
1199,-0.5,0.47153,-0.5296887,0.47662953
1200,-0.16646,0.46242,-0.21118908,0.4759621
1201,-0.24241,0.46893,-0.20569323,0.43737978
1202,-0.38125,0.47024,-0.48247322,0.4864138
1203,-0.52749,0.47153,-0.49808973,0.33821613
1204,-0.35825,0.47153,-0.36461705,0.29046503
1205,-0.26019000000000003,0.47544,-0.17753462,0.46636236
1206,-0.34392,0.46633,-0.4286017,0.4630092
1207,-0.37997,0.47024,-0.43049866,0.49754438
1208,-0.07708,0.47284,-0.1294011,0.48566467
1209,-0.14826,0.47284,-0.09584856,0.43586984
1210,-0.16646,0.46893,-0.00013649836,0.34855232
1211,-0.03500999999999998,0.19035,0.021560818,0.25521478
1212,-0.26541000000000003,0.47675,-0.19179277,0.29804048
1213,-0.36433000000000004,0.47153,-0.47216564,0.4960877
1214,-0.14434999999999998,0.46893,-0.16844034,0.47861934
1215,-0.33613000000000004,0.34136,-0.45554557,0.4512414
1216,-0.35434,0.46633,-0.2933409,0.43483892
1217,-0.0,0.47024,0.010959697,0.46872112
1218,-0.38125,0.47024,-0.43806413,0.4768409
1219,-0.09228999999999997,-0.0,-0.055196952,0.4243253
1220,-0.045430000000000026,0.46374,0.020280765,0.4627843
1221,-0.478,0.47284,-0.48364615,0.43983293
1222,-0.17297,0.47153,-0.0826924,0.28618157
1223,-0.0,0.47024,-0.012195799,0.4441012
1224,-0.49755,-0.0,-0.42357752,0.42580396
1225,-0.06538,0.46893,-0.10796872,0.35890263
1226,-0.36955,0.46893,-0.4057907,0.4902824
1227,-0.14565999999999998,0.47024,-0.23006138,0.4690386
1228,-0.18861,0.47153,-0.22083476,0.48800647
1229,-0.2615,0.46893,-0.30678648,0.4779644
1230,-0.09616999999999998,0.47153,-0.062436692,0.39691943
1231,-0.33354,0.47284,-0.36245504,0.46152806
1232,-0.21073,0.47024,-0.20134173,0.46171188
1233,-0.20813,0.46893,-0.23601456,0.46909505
1234,-0.26844,0.46893,-0.29190677,0.45837107
1235,-0.41553,0.47153,-0.4827213,0.4051299
1236,-0.48582,0.47024,-0.4872208,0.4539617
1237,-0.10182000000000001,0.47803,-0.01335191,0.44455487
1238,-0.12265999999999999,0.46893,-0.113929406,0.46956873
1239,-0.42291999999999996,0.47284,-0.42888868,0.4817171
1240,-0.10399000000000004,0.47024,-0.07796742,0.4298404
1241,-0.478,-0.0,-0.5021473,0.32543403
1242,-0.16646,0.47024,-0.0896306,0.46370414
1243,-0.34915,0.47153,-0.40100065,0.37945178
1244,-0.1105,0.47024,-0.057338223,0.47005737
1245,-0.22765,0.45851000000000003,-0.24584132,0.47385108
1246,-0.3127,0.46893,-0.3052558,0.4559811
1247,-0.31227,0.47544,-0.2899553,0.4782041
1248,-0.16127000000000002,0.47284,-0.10811594,0.4521193
1249,-0.29013,0.43117,-0.3745982,0.48967996
1250,-0.16646,0.46893,-0.17757577,0.4799459
1251,-0.25542,0.47024,-0.2625714,0.46945974
1252,0.007939999999999947,0.47024,0.021864673,0.43240353
1253,-0.32703000000000004,0.47415,-0.3051243,0.4155238
1254,-0.37909,0.46765,-0.34678307,0.48268124
1255,-0.22548,0.47803,-0.23515488,0.43576425
1256,-0.38819000000000004,-0.0,-0.43049166,0.41923463
1257,-0.30186,0.47024,-0.2528768,0.47005105
1258,-0.04410999999999998,0.47024,-0.033051252,0.48267448
1259,-0.34915,0.47024,-0.3231378,0.4767846
1260,-0.01809,0.47024,0.024124237,0.5163115
1261,-0.48841999999999997,0.47153,-0.35494044,0.4410277
1262,-0.34004,0.47153,-0.3967043,0.47371334
1263,0.023580000000000045,-0.0,0.0037495617,0.41248646
1264,-0.13567,0.47024,-0.07588734,0.4252606
1265,-0.34221,0.47024,-0.40475282,0.47193426
1266,-0.007670000000000009,0.47024,-0.054404683,0.27298212
1267,-0.25674,0.47153,-0.19681254,0.45957676
1268,-0.0263,0.47935,-0.0376474,0.46764708
1269,-0.39558000000000004,0.47024,-0.45587653,0.47798285
1270,0.02749000000000001,0.47024,-0.10575148,0.48664692
1271,-0.21506999999999998,0.47024,-0.2751057,0.44987458
1272,-0.29446,0.46893,-0.30325332,0.46533138
1273,-0.17297,0.46893,-0.11743091,0.43393105
1274,-0.39079,0.47024,-0.3435771,0.46436945
1275,-0.38428,0.47024,-0.38262486,0.47343463
1276,-0.34004,0.4338,-0.38540193,0.42096406
1277,-0.12611,0.46893,-0.04058209,0.4614003
1278,-0.34915,0.47153,-0.4674204,0.44935653
1279,-0.1708,0.47415,-0.1256097,0.4689287
1280,-0.27885,0.39864,-0.25059468,0.45007607
1281,-0.22939,0.47153,-0.19151664,0.4600758
1282,-0.19032000000000002,0.47024,-0.19442748,0.43946034
1283,-0.40728000000000003,0.47153,-0.47094065,0.49776134
1284,-0.35697,0.47153,-0.35611713,0.44276616
1285,-0.37475,0.46111,-0.39023885,0.4803076
1286,-0.36305,0.47153,-0.45134008,0.47846723
1287,-0.12265999999999999,0.47024,-0.102377705,0.48273045
1288,-0.29666000000000003,0.46893,-0.27575266,0.47658023
1289,-0.33091,0.47153,-0.31424874,0.36158928
1290,-0.38819000000000004,0.23722,-0.44652405,0.44549906
1291,-0.36998000000000003,0.47153,-0.41803265,0.44880703
1292,-0.38168,0.46893,-0.340426,0.48541203
1293,-0.18600999999999998,0.46893,-0.17400455,0.46869758
1294,-0.12482,0.47284,-0.10270894,0.46789682
1295,-0.19121,0.47153,-0.15989566,0.48150456
1296,-0.26975,0.47153,-0.34000522,0.47262198
1297,-0.11181000000000002,-0.0,-0.014369896,0.49248993
1298,-0.028500000000000025,0.47024,0.012627984,0.4658059
1299,-0.35956,0.47284,-0.43804678,0.38003471
1300,-0.13304000000000002,0.46893,-0.10766347,0.44014758
1301,-0.2524,0.47415,-0.25417393,0.46772856
1302,-0.32703000000000004,0.46765,-0.2629457,0.4461026
1303,-0.24369000000000002,0.47284,-0.27535233,0.41168773
1304,-0.20554,0.47153,-0.20297189,0.45180324
1305,-0.10311,0.47024,-0.12470264,0.45212662
1306,-0.44504,0.45332,-0.47674987,0.49013495
1307,-0.07924999999999999,0.46893,-0.11358172,0.48668468
1308,-0.36305,0.45201,-0.2275729,0.3940329
1309,0.0014300000000000426,0.46765,-0.045443706,0.26886865
1310,-0.19771,0.47153,-0.28376442,0.47256902
1311,-0.3804,0.46893,-0.4997335,0.4300462
1312,-0.04195,0.47024,0.010488681,0.4566268
1313,-0.3127,0.47024,-0.28647345,0.4436049
1314,-0.4663,0.46502,-0.4956976,0.23225684
1315,-0.42291999999999996,0.47284,-0.4185413,0.47505778
1316,-0.40771,0.47544,-0.45980164,0.3713624
1317,-0.35956,-0.0,-0.32313028,0.41782108
1318,-0.25151,0.47153,-0.21838513,0.3905271
1319,-0.045430000000000026,0.47153,-0.11245659,0.46991053
1320,-0.49883999999999995,-0.0,-0.46765894,0.16617617
1321,-0.18122,0.47153,-0.10157924,0.44305107
1322,-0.10960999999999999,0.47024,-0.076761074,0.4405722
1323,-0.2498,0.47024,-0.24924414,0.46158648
1324,-0.11572,-0.0,-0.24329485,0.31606942
1325,-0.17471,0.46502,-0.17022094,0.41714552
1326,-0.28536,0.46893,-0.33278388,0.46422666
1327,-0.22808,-0.0,-0.1844555,0.44675913
1328,-0.10659000000000002,0.47024,-0.07293666,0.4753222
1329,-0.41162,0.47024,-0.48202604,0.16697945
1330,-0.11093,0.46893,-0.10286074,0.47106865
1331,-0.36216,0.47024,-0.36636978,0.45858127
1332,-0.24458,0.47284,-0.21296586,0.45659947
1333,-0.07665,0.47153,-0.050965082,0.4748205
1334,-0.45588999999999996,0.47024,-0.44802812,0.47257254
1335,-0.22548,0.47024,-0.22839715,0.40952367
1336,-0.2385,0.46765,-0.21741234,0.43856674
1337,-0.35306,0.46893,-0.4326727,0.46614376
1338,-0.31399,0.46893,-0.48655048,0.4808664
1339,-0.08056000000000002,0.47024,-0.037189268,0.4582544
1340,-0.1591,0.46893,-0.13494797,0.46928108
1341,-0.3036,0.47024,-0.34312358,0.43561158
1342,-0.37866,0.47024,-0.43947896,0.5034077
1343,-0.10399000000000004,0.47153,-0.07944808,0.47592488
1344,-0.29795,0.47024,-0.33723927,0.46847123
1345,-0.11831999999999998,0.46893,-0.10173409,0.4640712
1346,-0.52487,0.47675,-0.45717636,0.43773133
1347,-0.22157,0.46893,-0.13118288,0.45824578
1348,-0.19814,0.48066000000000003,-0.15432777,0.43641368
1349,-0.33048,0.46893,-0.3803707,0.46830404
1350,-0.51057,0.48585,-0.5112308,0.28401834
1351,0.02617999999999998,0.46893,-0.014839591,0.40580562
1352,-0.31747000000000003,0.47024,-0.36730412,0.48697683
1353,-0.11441,0.47024,-0.008397214,0.42625922
1354,-0.21898,0.47935,-0.2593413,0.46141335
1355,-0.5,0.02374,-0.47019276,0.48848292
1356,-0.34783000000000003,0.46765,-0.3399846,0.45355177
1357,-0.36735,0.46633,-0.4196557,0.47388345
1358,-0.34133,0.46893,-0.40378,0.46156698
1359,-0.2589,0.47024,-0.29835165,0.46724284
1360,-0.44028,0.47153,-0.45628592,0.2144633
1361,-0.025880000000000014,0.47544,-0.036385905,0.47630718
1362,-0.52749,0.47415,-0.48685375,-0.048032146
1363,-0.12482,0.16564,-0.094695285,0.4793085
1364,-0.33439,0.47153,-0.39150676,0.4764788
1365,-0.36433000000000004,0.47284,-0.44766995,0.47251827
1366,-0.00938,0.48066000000000003,-0.20527162,0.47092813
1367,-0.24849000000000002,0.46893,-0.3307131,0.4662073
1368,-0.04410999999999998,0.46893,-0.0028650756,0.47364667
1369,-0.043230000000000005,-0.0,0.03476689,0.41576907
1370,-0.3036,0.47284,-0.26296905,0.45636427
1371,-0.36085,-0.0,-0.38539934,0.23936774
1372,-0.01937,0.27757,-0.021648472,0.4069092
1373,-0.22939,0.47024,-0.23428985,0.3764915
1374,-0.04020000000000002,0.30751,0.023330132,0.26388955
1375,-0.22506,0.47675,-0.18725285,0.46208033
1376,-0.47281000000000006,0.47024,-0.46413958,0.46843967
1377,-0.26061999999999996,0.46893,-0.25738358,0.44606256
1378,-0.32269000000000003,0.46893,-0.25783852,0.49225608
1379,-0.39732,0.47024,-0.42803478,0.45682976
1380,-0.18600999999999998,0.47803,-0.07215355,0.42511976
1381,-0.39601,0.45332,-0.2989161,0.43844134
1382,-0.21333,0.39473,-0.19563632,0.46291783
1383,-0.40728000000000003,0.47024,-0.28924325,0.44641358
1384,-0.27626,0.46893,-0.16792631,0.46125683
1385,-0.13265,0.45201,-0.03964201,0.44380102
1386,-0.46762,0.46893,-0.47741705,0.4734484
1387,-0.31661,0.47024,-0.27630085,0.44942242
1388,-0.39298,0.47024,-0.46285826,0.4018047
1389,-0.15779,0.46893,-0.14971493,0.44730908
1390,-0.06015,0.43117,-0.09831757,0.4424095
1391,-0.08706999999999998,0.47024,-0.12978736,0.15091385
1392,-0.39341,0.47284,-0.4122372,0.36733627
1393,-0.39818000000000003,0.47024,-0.46728095,0.4702937
1394,-0.06235000000000001,0.15522,-0.019033637,0.38573173
1395,-0.26844,0.46893,-0.24840279,0.4641427
1396,-0.10008,0.47284,-0.15539631,0.43276542
1397,0.023580000000000045,0.47415,0.010927261,0.4487742
1398,-0.33439,0.47803,-0.35353366,0.485512
1399,-0.43245,-0.0,-0.4633527,0.4545724
1400,-0.10572999999999999,0.47153,-0.1299988,0.44808102
1401,-0.10268,0.46765,-0.02741558,0.44568568
1402,-0.09748,0.47024,-0.054971483,0.48093346
1403,-0.45677,0.47024,-0.53656673,0.4834675
1404,0.02749000000000001,0.46893,0.0061979806,0.4884052
1405,-0.09748,0.47153,0.023420159,0.30922642
1406,-0.20465,0.47153,-0.1730711,0.4195536
1407,-0.16301,0.47803,-0.11553214,0.46754313
1408,-0.1617,0.47544,-0.10875347,0.4789262
1409,-0.0,0.47024,0.042122692,0.42450893
1410,-0.4572,0.47153,-0.47185162,0.40843275
1411,-0.18861,0.47024,-0.17626119,0.46392828
1412,-0.14694000000000002,0.47153,-0.20995423,0.47217023
1413,-0.18339,0.47153,-0.18305121,0.44894361
1414,-0.35391,0.46765,-0.37951392,0.46040565
1415,-0.29535,0.47415,-0.39563635,0.48448762
1416,-0.18989,0.47153,-0.21915069,0.48261863
1417,-0.25631000000000004,0.47935,-0.27030253,0.49257082
1418,-0.35174,0.46242,-0.46724993,0.082109295
1419,-0.2359,0.45201,-0.15194842,0.4681222
1420,-0.06623000000000001,0.47544,-0.10146569,0.4617558
1421,-0.38819000000000004,0.47153,-0.3384482,0.46041983
1422,-0.39818000000000003,0.47803,-0.5030461,0.46943378
1423,-0.19032000000000002,0.47544,-0.1715467,0.42892426
1424,-0.48841999999999997,0.46633,-0.48278344,0.44337288
1425,-0.01157999999999998,0.47803,0.017686557,0.39112523
1426,-0.28753,0.47284,-0.41889337,0.4833962
1427,-0.19814,0.46633,-0.26537803,0.4403495
1428,-0.52749,-0.0,-0.39484748,0.21795613
1429,-0.27626,0.46893,-0.32294142,0.4531039
1430,-0.20465,0.32315,-0.20108368,0.44523883
1431,-0.14346,0.46893,-0.13536264,0.45483783
1432,-0.10138999999999998,0.46502,-0.08665306,0.4849367
1433,-0.22506,0.47153,-0.09497337,0.46354374
1434,-0.12222999999999999,0.47024,-0.13583729,0.46446314
1435,-0.12482,0.47024,-0.21103458,0.48770773
1436,-0.19422999999999999,0.46893,-0.2127299,0.45802385
1437,-0.34264,0.47024,-0.35806194,0.3348255
1438,-0.39992,0.47024,-0.4028851,0.45854765
1439,-0.22374000000000002,0.47803,-0.244876,0.4651762
1440,-0.4177,0.46893,-0.41948536,0.47046673
1441,-0.22506,0.47024,-0.21892036,0.49640355
1442,-0.05624,0.47024,-0.08961178,0.44736716
1443,-0.31618,0.47024,-0.40672815,0.48704472
1444,-0.16646,0.46502,-0.17388995,0.45821446
1445,-0.27885,0.47024,-0.27190405,0.42943928
1446,-0.19555,0.47153,-0.14566095,0.4408597
1447,-0.21204,0.46893,-0.25824997,0.48798707
1448,-0.21724000000000002,0.47024,-0.2084149,0.47333065
1449,-0.31878,0.47284,-0.3705649,0.4815134
1450,-0.34481,0.46893,-0.3872528,0.473672
1451,-0.1617,0.47153,-0.17036708,0.46422356
1452,-0.27103,0.46893,-0.2625244,0.42641324
1453,-0.16952,0.47024,-0.12126783,0.44175255
1454,-0.09488999999999996,0.48066000000000003,-0.17788142,0.4595277
1455,-0.17212,0.47544,-0.14250927,0.4702069
1456,-0.09616999999999998,0.41425,-0.06524952,0.46058154
1457,-0.21464,0.47024,-0.23950996,0.47340557
1458,-0.028500000000000025,0.47153,-0.18328919,0.47393414
1459,-0.17212,0.47024,-0.14771158,0.46269846
1460,-0.014180000000000024,-0.0,-0.007177222,0.44592297
1461,-0.09488999999999996,0.46893,-0.13582624,0.47839037
1462,-0.028500000000000025,0.47024,-0.04458507,0.24897322
1463,-0.3179,0.47024,-0.25932467,0.43227652
1464,-0.11309000000000002,0.46893,-0.13472874,0.48105517
1465,-0.3244,-0.0,-0.39902705,0.36905393
1466,-0.23938,0.47675,-0.327218,0.4717949
1467,-0.028500000000000025,0.41947,0.006302683,0.41346714
1468,-0.30054000000000003,0.47544,-0.30041867,0.46890444
1469,-0.36305,0.47024,-0.37005615,0.44795027
1470,-0.2476,0.47024,-0.3434838,0.3787992
1471,-0.38257,0.47024,-0.44938377,0.48875895
1472,-0.22808,0.31533,-0.114326894,0.43929958
1473,-0.39166999999999996,0.46765,-0.4773038,0.49610558
1474,-0.16646,0.46242,-0.1546541,0.44509712
1475,-0.15866999999999998,0.47024,-0.17356957,0.45729
1476,-0.13133,0.47153,-0.057364076,0.47830918
1477,-0.39079,0.47935,-0.43635646,0.26663744
1478,-0.14218,0.47024,-0.1668981,0.47963163
1479,-0.31356,0.47024,-0.3659648,0.46713153
1480,-0.45069,0.47024,-0.48400593,0.38565546
1481,-0.19295,0.47153,-0.1410029,0.45070067
1482,-0.2589,0.47024,-0.28284222,0.4746652
1483,-0.26711999999999997,0.47803,-0.17978968,0.44663593
1484,-0.1734,0.47284,-0.22305459,0.43700984
1485,-0.17862,0.45072,-0.14487042,0.45461035
1486,-0.14434999999999998,0.47415,-0.07478761,0.48006207
1487,-0.04152,0.47675,-0.0392608,0.37709224
1488,-0.34221,0.47284,-0.3983518,0.48636886
1489,-0.02459,0.46502,0.03170866,0.36593533
1490,-0.33742,0.39604,-0.32878453,0.44854817
1491,-0.32529,0.47544,-0.31320655,0.4664631
1492,-0.29795,0.46765,-0.27342832,0.41444755
1493,-0.0024500000000000077,-0.0,-0.012171923,0.43749154
1494,-0.15388,0.47153,-0.119898856,0.4647989
1495,-0.41553,0.47675,-0.499315,0.5025518
1496,0.02617999999999998,0.47024,-0.009019663,0.48181632
1497,-0.36216,0.46893,-0.3386011,0.44580248
1498,-0.13002000000000002,-0.0,-0.34538037,0.30769122
1499,-0.10659000000000002,0.47415,-0.12156625,0.48044977
1500,-0.48063,0.47024,-0.5221318,0.41456854
1501,-0.46498999999999996,0.47024,-0.4016938,0.3226982
1502,-0.40209,0.47415,-0.4700582,0.49096867
1503,-0.03628999999999999,0.47675,-0.01608794,0.4861594
1504,-0.21724000000000002,0.39735,-0.1915991,0.48311546
1505,-0.17731,0.47803,-0.34205884,0.45381287
1506,-0.12741999999999998,0.47284,-0.13523936,0.4846106
1507,-0.15084999999999998,0.47284,-0.10269786,0.4396129
1508,0.015759999999999996,0.47415,0.0018754132,0.4837992
1509,-0.40771,0.47024,-0.45695838,0.46099073
1510,-0.35263,0.47153,-0.3879573,0.4469819
1511,-0.42463,0.47284,-0.34673333,0.42414048
1512,-0.27583,0.45201,-0.35059744,0.47439265
1513,-0.18253,-0.0,-0.05256552,0.043404352
